30|183
45|183
110|183
115|183
153|183
177|183
258|183
283|183
354|183
647|183
713|183
773|180
893|183
1152|176
1165|183
1182|176
1188|183
1194|183
1298|183
1417|183
1442|183
1455|183
1480|183
1493|183
1507|183
1530|176
1540|183
1932|176
1935|176
1960|183
1987|183
2043|183
883|183
1890|183
2065|183
2109|176
2131|183
2135|176
2180|183
2182|176
