482|4
483|4
485|4
486|4
487|6
489|4
490|5
492|4
493|2
494|5
496|6
497|1
498|1
499|5
500|5
501|4
502|6
503|1
504|5
505|2
506|4
507|4
508|20
509|8
510|6
511|5
512|7
513|4
514|5
515|4
516|4
517|5
518|20
519|5
520|2
521|20
522|
523|5
524|2
526|6
527|2
528|4
529|5
530|
531|6
532|13
533|
534|2
535|2
538|12
539|2
540|6
541|20
542|2
543|4
544|4
545|4
546|20
547|7
548|2
549|1
551|5
552|
553|6
554|5
555|5
556|5
557|1
559|6
560|4
561|6
562|6
563|2
564|6
565|4
566|5
567|5
568|20
569|6
570|7
571|20
572|4
574|2
575|5
576|4
577|5
578|7
580|7
581|4
582|4
583|7
584|5
585|7
586|5
587|5
588|6
590|7
591|2
592|12
595|4
596|6
597|20
598|4
602|
603|7
604|5
605|2
606|6
607|5
608|6
609|4
610|4
611|6
612|6
613|5
614|4
615|5
616|5
617|8
618|20
619|6
620|4
621|20
622|5
623|2
624|6
625|4
627|4
628|
630|5
631|2
632|2
634|5
635|6
636|4
637|13
639|4
640|6
641|2
643|5
644|4
645|4
646|2
647|6
648|4
649|2
650|4
651|7
652|5
653|5
654|6
655|5
656|2
657|5
658|20
659|5
660|2
661|2
662|5
663|6
664|5
665|2
667|4
668|2
669|5
670|4
671|20
672|4
673|2
674|4
675|2
676|2
677|4
678|7
679|2
680|5
681|4
682|5
683|5
684|7
685|6
686|5
687|6
688|4
689|4
690|5
691|6
692|5
693|20
694|5
695|5
696|4
697|2
698|6
699|6
700|6
702|
703|4
704|4
705|20
706|6
708|4
709|4
710|4
711|4
712|4
714|4
715|7
716|4
717|
718|5
719|4
720|4
721|6
722|6
723|4
724|6
725|4
726|6
727|6
728|20
729|
730|6
731|6
732|6
733|4
734|6
735|5
736|6
737|6
738|20
739|4
740|5
741|5
742|20
743|4
744|6
745|
746|5
747|5
748|4
749|5
750|20
751|5
752|4
753|1
754|4
755|6
758|4
759|12
760|2
761|12
762|6
763|5
764|5
765|12
766|4
767|6
768|20
769|5
770|6
771|2
772|4
773|4
774|5
775|20
776|5
778|4
780|2
781|6
782|12
783|5
784|6
785|20
786|7
787|5
788|12
789|5
790|5
791|20
792|7
793|6
794|5
795|5
797|6
798|5
799|6
800|
801|12
802|20
803|6
804|5
805|5
806|4
807|5
808|4
809|5
810|4
812|4
813|5
814|4
815|4
816|6
817|6
818|6
819|6
820|4
821|4
822|4
823|5
824|6
825|6
826|5
827|20
828|6
829|4
830|7
831|6
832|4
833|7
834|1
835|6
836|2
837|4
838|2
839|2
840|2
841|20
842|20
843|12
844|20
845|6
846|4
847|4
848|
849|4
850|5
851|6
852|4
853|20
854|5
855|4
856|20
857|6
858|5
859|4
861|4
862|6
864|4
865|4
866|7
867|6
868|6
869|20
870|20
871|6
872|4
873|6
874|7
875|6
876|6
877|5
878|5
879|20
880|20
881|8
882|6
883|7
884|5
885|6
886|6
887|4
888|5
889|5
890|7
892|7
893|20
894|
895|4
896|5
897|5
898|6
899|4
900|4
901|20
902|7
903|4
904|6
905|5
906|5
907|6
908|5
909|
910|20
911|20
913|12
914|20
915|6
916|4
917|4
918|
920|4
921|4
922|7
923|4
924|20
925|5
926|4
927|6
928|4
946|
958|10
961|7
962|
963|1
964|8
965|5
966|7
967|4
968|7
969|10
970|5
971|6
972|6
973|5
974|12
975|5
976|6
979|12
980|4
981|5
982|6
983|4
984|4
985|6
986|2
987|20
988|20
989|6
990|4
991|7
992|7
993|5
994|6
995|6
996|
997|20
998|
999|7
1000|6
1001|6
1002|4
1003|7
1004|5
1005|5
1006|6
1007|6
1008|6
1009|6
1010|7
1011|2
1012|4
1013|4
1014|4
1015|4
1016|4
1017|7
1019|7
1020|6
1021|6
1025|7
1026|5
1027|4
1028|4
1029|7
1030|2
1031|2
1032|10
1033|20
1034|6
1035|20
1036|5
1037|5
1038|
1039|4
1040|2
1042|6
1043|4
1044|4
1045|5
1046|5
1047|6
1048|6
1049|6
1050|12
1051|
1052|7
1053|5
1054|4
1055|5
1056|5
1057|4
1058|5
1059|7
1060|4
1061|7
1062|4
1064|1
1065|6
1067|2
1068|6
1069|7
1070|2
1071|4
1072|5
1073|2
1074|20
1076|
1077|
1078|
1079|
1080|
1081|
1082|
1083|
1084|
1085|
1086|
1087|
1089|
1090|
1091|
1092|
1093|
1094|
1095|
1096|
1097|
1098|
1099|
1100|
1101|
1102|
1103|
1105|
1106|
1107|
1108|
1109|
1111|
1112|
1113|
1114|
1116|
1117|
1118|
1119|
1120|
1121|
1123|
1124|
1125|
1126|
1127|
1141|20
1142|4
1143|5
1145|20
1146|7
1147|4
1148|7
1149|7
1150|7
1151|5
1152|4
1154|6
1155|4
1156|4
1157|4
1158|4
1159|4
1160|20
1161|4
1162|4
1163|4
1164|4
1165|4
1166|4
1167|4
1168|4
1169|4
1170|4
1171|4
1172|4
1173|7
1174|20
1175|5
1176|20
1177|6
1178|4
1179|20
1180|20
1181|
1183|4
1184|6
1185|6
1186|5
1188|6
1189|4
1190|4
1191|20
1192|
1193|6
1194|7
1195|4
1196|4
1197|4
1198|4
1199|4
1200|20
1201|4
1202|4
1203|7
1204|4
1205|4
1206|7
1207|4
1208|4
1210|5
1211|2
1212|
1213|1
1214|6
1215|6
1216|20
1217|20
1219|4
1220|4
1221|4
1225|4
1226|6
1227|20
1228|5
1229|
1230|2
1231|5
1232|4
1233|5
1234|
1235|2
1236|6
1237|5
1238|4
1239|4
1240|
1241|7
1242|5
1243|20
1244|7
1245|20
1246|5
1247|8
1248|7
1249|5
1250|6
1251|4
1252|4
1253|6
1255|20
1256|20
1257|7
1258|2
1259|6
1261|4
1262|2
1263|2
1264|
1265|5
1266|7
1267|2
1268|5
1269|20
1270|7
1271|4
1272|6
1273|7
1274|4
1275|20
1276|5
1277|7
1278|7
1279|6
1280|4
1281|5
1282|6
1283|
1284|7
1285|2
1286|4
1287|7
1288|4
1289|7
1293|7
1294|7
1296|6
1297|6
1298|1
1299|12
1300|2
1301|2
1303|6
1304|6
1305|6
1311|7
1312|6
1313|4
1314|6
1317|4
1320|4
1321|6
1322|8
1325|2
1326|4
1327|3
1554|20
1555|20
1556|2
1557|4
1558|6
1559|4
1568|20
1570|5
1590|20
1591|4
1592|4
1593|6
1594|1
1601|6
1602|4
1612|5
1620|20
1626|5
1627|
1630|5
3451|4
3452|6
3472|5
3473|6
3474|7
3475|5
3477|6
3478|9
3481|
3521|6
3523|7
3524|7
3527|10
3528|
3530|2
3531|2
3535|6
3536|7
3537|2
3539|4
3540|5
3547|6
3550|5
3551|
3552|20
3553|
3554|20
3555|7
3556|4
3557|2
3558|6
3559|20
3560|4
3561|2
3562|7
3563|6
3564|6
3565|
3566|5
3567|
3568|
3569|4
3570|6
3571|
3572|
3573|20
3574|
3575|6
3576|6
3577|20
3578|6
3579|6
3580|6
3581|20
3582|6
3583|20
3584|5
3585|20
3586|20
3587|20
3588|6
3589|6
3590|6
3591|20
3592|5
3593|7
3594|20
3595|6
3596|5
3597|7
3598|7
3599|7
3600|6
3601|7
3602|7
3603|4
3604|6
3605|5
3606|5
3607|4
3608|6
3609|5
3610|7
3611|5
3612|5
3613|6
3974|
3976|6
3977|
3978|7
3979|7
3980|6
3981|6
3982|6
3983|7
3985|5
3986|2
3987|
3988|2
3989|2
3990|5
3991|
3992|4
3993|5
3994|6
3995|20
3996|20
3997|6
3998|20
4000|5
4001|6
4014|20
5322|5
5323|6
5325|6
5327|6
5330|20
5332|6
5333|7
5334|6
5335|
5336|4
5338|10
5358|
5359|
5361|6
5362|4
5364|20
5365|6
5368|2
5446|
5447|5
5448|
5449|
5450|
5454|7
5456|2
5458|6
5473|7
5476|6
